#longitude   latitude	    City
-70.2333	9.6333	Carache
-37.5667	-5.7833	Carahubas
18.4292	44.2658	Careva Cuprija
-6.1667	54.9833	Cargan
10.4664	44.3892	Carniana
36.7219	41.1989	Carsamba
11.8667	44.35	Casa Benina
-81.6354	35.53	Casar
-4.918	39.9629	Casar De Talavera
-0.5667	40.2667	Casas Las Torres
-0.4333	38.6167	Casas Masets
9.3167	45.7	Casatenovo
10.85	44.6	Casinalbo
12.1764	45.32	Casone Figheri
-7.4675	41.2292	Castedo
11.5855	44.3985	Castel San Pietro Terme
8.8167	44.4333	Castellaccio
-5.9889	37.6758	Castilblanco De Los Arroyos
3.6425	50.0733	Catillon-sur-sambre
-47.021	-23.688	Caucaia Do Alto
9.1	46.0833	Cavargna
27.0167	44.6167	Cazanesti
-8.7833	52.1667	Cecilstown
35.7201	41.0748	Celil
151.9625	-27.5868	Centenary Heights
26.8861	47.6174	Cerbu
-7.0159	42.8829	Cerredo
1.0382	42.9313	Cescau
-0.3951	48.9891	Cesny
77.1833	30.9833	Chail
73.1835	31.5678	Chak Jhumra
1.5719	46.1559	Chamborand
2.2423	49.1405	Champagne-sur-oise
79.1167	21.95	Chand
128.6811	35.2281	Changwon
112.4662	22.0507	Changzi
81.0758	43.1228	Chaosu
-62.9833	17.4667	Chapel Piece
-83.4	47.8333	Chapleau
3.4325	47.4974	Charmois
2.735	45.5124	Chastreix
4.6447	45.878	Chatillon-d'azergues
1.7544	49.1956	Chaudry
3.863	49.1751	Chaumuzy
31.3691	58.6609	Chechulino
-95.4865	35.4364	Checotah
145.0167	-26.6333	Cheepie
4.6715	46.6708	Chenoves
129.1386	35.7494	Cheonghak
37.1611	49.3095	Chervonyy Donets
80.2408	13.07	Chetpet
-97.1	18.9167	Chicola
121.2	23.1167	Chihshang
56.4147	64.8992	Chikshino
-97.35	18.3167	Chilac
-144.4396	61.5156	Chitina
78.9667	44.55	Chkalovo
128.6103	34.7339	Chogu
2.8774	49.4378	Choisy-au-bac
120.4309	30.5311	Chongfu
15.4751	51.7042	Chotkow
80.1333	12.95	Chrompet
20.1667	50.0167	Chrosc
129.0086	35.5589	Chugye
37.65	-0.3333	Chuka
37.6361	55.405	Chulpanovo
99.1667	10.5	Chumporn
122.9911	39.7008	Chwangho
107.0764	-6.2747	Cibuntu
-9.5167	52.05	Cill Airne
15.0171	49.9117	Cirkvice
-76.9667	-12.1333	Ciudad De Dios
16.3	39.8167	Civita
1.452	49.8067	Clais
-93.434	37.0047	Clever
5.4302	45.9072	Cleyzieu
151.5154	-32.7908	Cliftleigh
153.15	-28.8667	Clovass
5.9041	46.946	Clucy
144.5643	-37.9728	Cocoroc
-101.1339	20.6208	Coecillo
-2.7443	40.8482	Cogollor
-77.501	42.4837	Cohocton
16.3667	39.0667	Colla
3.7	45.6333	Collange
12.4	42.9167	Collepepe
-3.5167	55.0667	Collin
4.7425	45.2667	Colombier-le-cardinal
6.8167	44.9833	Colombiere
3.2667	39.7333	Colonia De San Pedro
8.552	45.8342	Comnago
3.2743	48.365	Compigny
-8.7861	38.3806	Comporta
121.111	14.6379	Concepcion 2
116.0333	-30.4667	Coomberdale
-74.0486	5.4778	Coper
9.2851	44.3817	Coreglia Ligure
9.1667	45.5333	Cormano
2.2049	48.9711	Cormeilles
12.381	46.141	Cornei
-8.2354	37.1011	Correeira
-57.5167	-16.5333	Costa
2.7681	48.5428	Courtry
26.1833	45.85	Covasna
141.3667	-35.2333	Cowangie
-55.9829	-15.4543	Coxipo Do Ouro
-105.9919	38.536	Cpu Town Of Hillside Llc
-85.6725	33.251	Cragford
-2.4273	56.7481	Craigo
-8.2211	53.2108	Craughwell
17.9372	45.6961	Crnac
25.4	44.5667	Croitori
0.8528	49.5995	Croix-mare
-0.9833	52.9167	Cropwell Butler
4.8	50.35	Crupet
-8.8933	52.9394	Crusheen
5.9154	49.4336	Crusnes
18.7167	46.0167	Csata
-96.45	17.1167	Cuajimoloyas
13.85	43.0167	Cupra Marittima
15.8423	53.2961	Cybowo
15.4222	52.012	Czerwiensk
22.6895	50.1419	Czerwona Wola
27.6	43.05	Dabravino
120.3071	22.6419	Dagang
80.9714	16.297	Daggumilli
139.4948	35.3423	Daigiri
134.2899	35.3863	Daimoncho
123.3219	8.0382	Dalagan
113.2353	23.2426	Dalangcun
5.4004	61.3635	Dale I Sunnfjord
-63.5804	-32.6107	Dalmacio Velez Sarsfield
124.3	7.2167	Dalumangcob
11.1667	52.35	Damsendorf
-1.2254	49.0439	Dangy
42.7	40.5833	Darbogaz
1.5253	50.0414	Dargnies
25.9496	44.6017	Darza
7.3	50.55	Dattenberg
138.9425	-35.0029	Dawesley
5.8507	52.4497	De Vrijheid
91.35	29.6667	Dechen
12.1667	52.05	Deetz
47.2679	32.6941	Dehloran
5.6365	47.5814	Delain
7.7167	50.0833	Dellhofen
11.6833	48.5333	Dellnhausen
-77.6167	44.5167	Deloro
6.4992	52.4643	Den Ham
80.45	5.9667	Denipitiya
-60.8833	13.9	Dennery
77.1	18.25	Deoni
4.8	51.1333	Dept
139.9757	69.3096	Deputatsky
28.4145	-26.2047	Dersley
12.0726	51.1097	Deuben
83.55	18.25	Devada
-72.6667	48.8833	Didyme
7.8167	49.6667	Dielkirchen
103.023	21.386	Dienbien
6.5613	52.198	Diepenheim
8.6188	47.4183	Dietlikon
149.9667	-36.35	Dignams Creek
47.1627	23.9915	Dilam
27.2174	-32.8348	Dimbaza
9.15	47.7333	Dingelsdorf
7.4283	48.5428	Dinsheim
109.0544	19.3675	Dizhi
11.6833	57.9833	Djupvik
12.2833	49.9333	Dobrigau
9.5667	11.4333	Dokoro
17.787	49.897	Dolni Zivotice
-54.6667	-30.9833	Dom Pedrito
-42.5167	-20.7667	Dom Vicoso
-0.4915	45.7015	Dompierre
115.6703	28.3383	Dongjing
113.2025	23.1024	Dongxiu
5.3457	52.0334	Doorn
31.7465	58.4171	Dorozhno
12.4833	46.6	Dosoledo
0.6716	44.6189	Doudrac
23.3167	42.6333	Dragalevtsi
17.705	45.2189	Dragovci
9.7667	51.5	Dransfeld
14.4559	45.3907	Drazice
14.2167	51.65	Drebkau
-7.374	54.571	Drumquin
24.7667	42.6	Dubene
21.3555	52.1912	Duchnow
-61.261	45.9593	Dunakin
19.0022	46.64	Dunapataj
-3.9167	56.0167	Dunipace
121.0896	16.2838	Dupax Del Sur
7.5667	50.5833	Durrholz
-120.8367	39.1977	Dutch Flat
47.9697	42.0228	Dyubek
18.3401	50.5107	Dziewkowice
93.05	27.3	East Kameng
-70.1928	44.6159	East Wilton
-0.9167	51.1333	East Worldham
14.5167	46.4667	Ebriach
137.7311	-35.044	Edithburgh
3.4433	51.2461	Eede
3.5667	51.1833	Eeklo
11.3489	55.2861	Eggeslevmagle
4.625	52.6188	Egmond Aan Zee
12.4333	54.2	Ehmkenhagen
13.6167	52.3667	Eichwalde
6.3	51.2167	Eicken
8.7833	51.55	Eilern
12.1	51.5667	Eismannsdorf
-101.05	28.2667	Ejido Infante
-3.558	40.8857	El Berrueco
-5.6341	37.0795	El Coronil
-71.4492	10.4694	El Mene
-103.0333	20.5833	El Ocote
-5.7935	41.0394	El Pino De Tormes
-89.6833	13.9333	El Porvenir Jocotillo
-96.8833	19.275	El Retiro
31.3531	30.1794	El-qalag
-1.25	53.25	Elmton
-7.1628	38.8815	Elvas
20.7398	50.5088	Elzbiecin
3.6833	50.7333	Elzele
13.8167	48.4667	Emmerstorf
-55.9	-34.7	Empalme Olmos
35.3934	32.5602	En Harod
-99.4187	28.0305	Encinal
7.4	44.2333	Entracque
-76.1658	40.1757	Ephrata
3.1667	50.3173	Erchin
-8.5366	39.9387	Ereiras
12.8167	47.3167	Erlberg
-8.3797	37.9997	Ermidas
2.1238	42.7379	Escouloubre
36.5883	49.7987	Eskhar
1.8978	45.2303	Espagnac
6.2232	46.2457	Essert
3.8167	45.3833	Estival
2.8419	46.7275	Euvy
8.1833	53.1333	Eversten
9.2132	52.7794	Eystrup
8.2833	45.1333	Fabiano
21.8536	45.8125	Fadimac
9.5549	45.5422	Fara Gera D'adda
-17.4542	14.6928	Fass
9.9684	55.3693	Favrskov
5.7247	46.7516	Fay-en-montagne
30.8418	29.3099	Fayyoum
-121.2563	39.5932	Feather Falls
-72.6764	42.0704	Feeding Hills
9	54.6	Fehsholm
6.5602	45.4709	Feissons
86.1931	56.9647	Feoktistova
-7.8269	53.2694	Ferbane
2.4247	50.5185	Ferfay
8.3333	44.35	Ferrania
-67.6333	-27.6833	Fiambala
9.15	54.15	Fiel
0.8994	43.0848	Figarol
16.3303	39.2252	Figline Vegliaturo
6.5667	49.6667	Filzen
8.9167	47.3333	Fischental
-83.1016	37.334	Fisty
15.9315	38.6758	Fitili
15.4667	47.2833	Fladnitz An Der Teichalpe
13.0717	45.8839	Flambruzzo
-62.8833	46.0167	Flat River
-0.1268	38.7731	Fleix
5.4436	50.6022	Flemale
9.45	59.85	Flesberg
14.1333	58.3833	Flottebo
-0.2831	48.9736	Fontaine-le-pin
7.0811	47.389	Fontenais
1.2	52.5	Forncett
-7.5555	40.7054	Forninhos
9.1833	44.75	Forotondo
-61.75	12.05	Fort Royal
15.1382	37.902	Francavilla Di Sicilia
18.25	40.2667	Francone
-79.7463	43.1607	Freelton
-42.7661	-18.1678	Frei Lagonegro
-75.0429	41.8423	Fremont Center
-73.7881	40.728	Fresh Meadows
9.1167	48.2333	Freudenweiler
0.3667	51.6667	Freyerning
8.9167	54.0167	Friedrichskoog
4.3274	50.1511	Froidchapelle
7.1454	47.5937	Fulleren
7.4388	48.7182	Furchhausen
139.9484	35.7102	Futagocho
15.3167	40.15	Futani
102.1716	2.5219	Gadong
-8.7364	41.3135	Gafa
8.7842	34.425	Gafsa
16.2	47.95	Gainfarn
4.7747	51.5143	Galder
9.4453	45.358	Galgagnano
80.1667	7.4833	Gallegama
-106.7802	36.214	Gallina
7.0518	47.0284	Gals
-2.35	57.65	Gamrie
144.15	-35.7333	Gannawarra
45.0947	41.4547	Gardabani
5.738	53.1576	Garijp
-2.35	57.1333	Garlogie
41.5667	38.0333	Garzan
121.8469	13.3222	Gasan
34.103	44.4336	Gaspra
176.1333	-37.7167	Gate Pa
20.45	50.05	Gawlowek
11.9	47.9833	Georgenberg
9.5333	47.6833	Gerbertshaus
9.9551	56.8947	Gerding
99.314	3.4148	Gereja
4.9453	46.8756	Gergy
-119.3292	40.8662	Gerlach
-45.5202	-9.7274	Gilbues
152.0333	-26.8833	Gilla
3.0551	46.5025	Gipcy
5.9333	61.6667	Gjengedal
16.2142	45.8508	Glavnicica
18.42	-34.1559	Glencairn
28.2703	-26.0579	Glenmarais
23.9764	46.4483	Gligoresti
10.4667	47.1	Glitt
15.3167	48.4833	Gloden
14.5667	46.2	Gmajnica
0.3684	49.5561	Goderville
-3.3333	55.9167	Gogar
81.0402	26.92	Goila
-61.4333	10.25	Golconda
-73.672	41.2888	Goldens Bridge
26.8333	43.5667	Golyama Voda
5.6	49.5667	Gomery
2.2211	48.7326	Gommonvilliers
113.8825	22.7874	Gongming
152.1333	-28.05	Goomburra
30.2059	50.4147	Gorenichi
16.3411	43.3553	Gornje Selo
16.3667	46.25	Gornji Kneginec
42.7003	56.1947	Gorokhovets
6.068	53.0045	Gorredijk
45.7764	43.4281	Goryachevodsk
21.15	51.8333	Gosniewice
26.2281	44.1862	Gostinari
6.6045	46.6589	Goumoens
5.845	47.7187	Gourgeon
23.965	38.2025	Grammatiko
-67.7466	46.9266	Grand Falls
-93.9343	40.8324	Grand River
1.8776	48.586	Grande Ville
0.4157	44.9979	Grands Champs
15.2667	47.1167	Gratwein
7.281	48.8192	Graufthal
38.176	45.6473	Grivenskaya
23.5	43.5167	Gromschin
-82.9374	42.3759	Grosse Pointe Park
-83.1201	39.8639	Grove City
-63.0961	10.3089	Guacarapo
107.5064	28.6297	Guangda
-63.6833	-40.4333	Guardia Mitre
34.6252	38.7459	Gulsehir
57.9603	52.5854	Gumerovo
7.5693	51.0006	Gummersbach
7.2942	47.9291	Gundolsheim
8.5575	47.6811	Guntmadingen
0.3167	52	Gwimbach
1.5824	47.3444	Gy-en-sologne
5.7667	60.0167	Haavik
126.9306	34.3836	Haedong
12.8167	49.0833	Hagengrub
-92.5884	44.6609	Hager City
130.6206	32.5024	Hagiwaramachi
121.0708	14.5158	Hagonoy
108.8833	15.05	Hai Chau
127.6411	37.3042	Hakdong
7.2333	50.85	Halberg
-2.8167	53.3667	Halewood
74.4667	16.1667	Halkarni
12.7	47.6167	Hallenstein
22.7696	54.2609	Hancza
45.7556	43.3021	Hankala
111.015	22.4708	Hansha
10.85	52.6833	Hanum
20.0333	60.25	Haraldsby
29.3583	46.8425	Harbovat
24.9667	45.0167	Hartiesti
15.8833	46.9667	Hartlfeld
-92.2929	38.692	Hartsburg
34.4327	40.8604	Harun
139.2236	35.3711	Hatano
8.2167	48.8	Haueneberstein
9.9	53.4667	Hausbruch
1.6673	49.5821	Haussez
175.45	-37.8667	Hautapu
5.2333	50.3833	Havelange
4.705	50.0046	Haybes-sur-meuse
29.5833	40.65	Hayriye
-64.5321	44.3501	Hebbville
17.85	63.9333	Hedlunda
8.3833	52.6333	Heede
10.3333	54.4333	Heidkoppel
6.75	49.9167	Heidweiler
25.0739	60.2661	Heikinlaakso
5.7333	49.7667	Heinstert
5.4	60.3333	Heldal
10.0667	53.6	Hellbrook
128.9972	42.5397	Helong
-116.8356	33.6425	Hemet
109.1695	21.6682	Hepu
13.0833	49.7167	Hermanova Hut
17.0667	49.2833	Heroltice
10.2333	50.3333	Herschfeld
13.9	48.2333	Hiererberg
141.179	38.4089	Higashi-matsushima
145.0667	-37.0333	Hilldene
80.4167	7.4833	Hindagolla
15.6667	48.1333	Hinterholz
8.0167	47.75	Hintertodtmoos
9.75	47.9833	Hinterweiler
141.1167	38.9833	Hiraizumi
130.4	31.95	Hirakawa
147.3317	-42.8832	Hobart Town
6.9333	51.2167	Hochdahl
138.4167	35.7833	Hokuto
-78.9499	40.1992	Hollsopple
0.2961	47.4257	Hommes
8.5877	47.2485	Horgenberg
26.8	44.5333	Horia
14.5393	50.0489	Hostivar
103.8908	1.3567	Hougang
9.7535	52.0189	Hoyershausen
15.2333	45.4833	Hrast
119.8392	29.2183	Hsiehtang
120.315	23.3053	Hsinying
110.0664	34.5653	Huayin
-0.0423	41.7159	Huesca
114.4	23.0833	Huichou
1.0094	47.7235	Huisseau-en-beauce
11.35	49.8	Hungenberg
14.3772	46.783	Hunnenbrunn
106.7319	10.8342	Huong Luong
5.7453	59.8638	Husnes
-121.487	45.7993	Husum
119.3333	25.9	Huyu
17.2998	49.8208	Huzova
88.405	56.5144	Ibragimov
76.9667	9.85	Idukki
22.2206	52.1678	Iganie Stare
20.4756	54.1484	Ignalin
19.4361	47.6653	Iklad
26.55	65.5167	Ikonen
11.1167	43.9833	Il Fabbro
25	45.7833	Ileni
142.2092	47.9978	Ilinskiy
0.9667	42.937	Illartein
8.2167	48.9333	Illingen
3.9	7.8	Ilora
7.3	46.7167	Im Kloster
8.2167	48.1333	Im Oelberg
139.0897	35.6717	Imaru
28.8108	61.1575	Imatra
17.3833	52.4833	Imielenko
75.9667	17.1667	Indi
-80.6967	43.209	Innerkip
4.3615	44.9829	Intres
-2.8833	56.5833	Inverarity
127.2167	36.9167	Ipchang
75.5667	11.9667	Irikkur
12.8494	46.8381	Iselsberg
-86.7311	21.2311	Isla Mujeres
-63	18.25	Island Harbour
-51.9833	-22.6167	Itaguaje
-1.3833	50.9	Itchen
-49.4418	-18.3295	Itumbiara
28.8569	47.2847	Ivancea
-99.1557	20.4135	Ixmiquilpan
0.7544	43.0162	Izaut-de-l'hotel
73.9364	26.2031	Jaitaran
70.9247	30.8754	Jaman Shah
-5.6641	41.392	Jambrina
17.4983	52.7445	Janowiec Wielkopolski
14.0864	50.3218	Jarpice
20.2164	45.9025	Jazovo
-17.8667	28.5667	Jedey
16.6621	50.8181	Jedrzejowice
17.4006	43.5511	Jelica
111.8956	-8.241	Jengglungharjo
-75.1078	40.0979	Jenkintown
7.2636	47.0963	Jens
-43.5087	-7.0888	Jerumenha
-45.2824	-22.0085	Jesuania
110.1558	19.6656	Jiajing
118.9603	27.4264	Jiangshang
116.3904	23.4541	Jinyu
102.9894	27.7716	Jizhi
70.0333	21.8833	Jodhpur
106.8596	-6.1848	Johar Baru
15.9825	46.9564	Johnsdorf
122.5922	10.6558	Jordan
47.8711	56.6369	Joschkar-ola
-42.6064	-16.9078	Jose Goncalves De Minas
1.5257	47.7937	Josnes
-50.3667	-21.8667	Juliania
127.1046	37.602	Jungnang-gu
35.6178	33.9808	Juniyah
0.0214	48.7314	Juvigny-sur-orne
20.4283	53.9179	Kabikiejmy
38.1667	56.0333	Kablukovo
13.2833	48.6333	Kading
30.1292	31.1397	Kafr El Dawdar
24.4833	55.6333	Kairiai
-143.6665	70.1241	Kaktovik
10.5372	35.8728	Kalaa Kebira
28.6	61.9	Kallislahti
24.7333	42.35	Kalojanovo
79.7333	26.1167	Kalpi
10.7333	47.0667	Kaltenbrunn
117.1	60.2333	Kamenskaya
14.7813	52.6434	Kamien Maly
140.2736	38.1539	Kaminoyama
11.2333	47.8833	Kampberg
20.4639	52.2666	Kampinos
102.5	5.75	Kampong Durian Bongkok
116.25	5.7833	Kampong Kiloupodos
102.1	3.0167	Kampong Rawit
79.9003	7.218	Kandagammulla
51.3	36.6833	Kandak
82.0438	17.2444	Kandregula
130.6	33.2	Kanematsu
81.7241	16.8355	Kanuru
49.4833	50.7333	Karaboget
53.9719	49.6611	Karatobe
7.5833	10.8	Kargo
23.8	61.8833	Karjula
5.2985	59.3765	Karmsund
28.9684	41.0318	Kasimpasa
13.4167	54.3333	Kasnevitz
79.8757	7.1643	Katunayake
